order_number,order_line_number,customer_key,product_key,order_date,ship_date,location_key,payment_type,payment_provider,shipping_type,carrier,quantity,unit_price,unit_cost,discount_amount,tax_amount,shipping_cost,line_total,line_profit,order_total,order_status
ORD-00009504,2,CUST-000874,PROD-000186,2024-09-06,2024-09-07,LOC-0005,Digital Wallet,Google Pay,Overnight,UPS,1,304.53,198.81,0.0,24.36,0.0,304.53,105.72,4346.4,Delivered
ORD-00009505,1,CUST-000854,PROD-000315,2024-10-16,2024-10-18,LOC-0021,Debit Card,Visa,Standard,UPS,5,370.84,179.09,239.93,129.14,7.12,1614.27,718.82,1750.53,Delivered
ORD-00009506,1,CUST-000710,PROD-000485,2025-09-08,2025-09-11,LOC-0007,Credit Card,Visa,Standard,UPS,3,521.19,216.96,0.0,125.09,5.85,1563.57,912.69,1694.51,Delivered
ORD-00009507,1,CUST-000211,PROD-000469,2025-09-17,,LOC-0013,Digital Wallet,Google Pay,Express,UPS,4,165.91,104.04,0.0,53.09,12.06,663.64,247.48,728.79,Processing
ORD-00009508,1,CUST-000776,PROD-000175,2024-08-13,2024-08-14,LOC-0003,Digital Wallet,PayPal,Express,FedEx,3,392.98,180.36,0.0,94.32,8.62,1178.94,637.86,1281.88,Delivered
ORD-00009509,1,CUST-000575,PROD-000405,2024-12-06,2024-12-09,LOC-0032,Digital Wallet,PayPal,Express,FedEx,2,80.84,52.18,0.0,12.93,9.66,161.68,57.32,184.27,Delivered
ORD-00009510,1,CUST-000982,PROD-000112,2024-04-01,2024-04-04,LOC-0013,Digital Wallet,Google Pay,Overnight,FedEx,2,1081.38,473.4,513.71,131.92,14.01,1649.05,702.25,1794.98,Shipped
ORD-00009511,1,CUST-000232,PROD-000394,2024-03-19,2024-03-22,LOC-0004,Debit Card,Visa,Standard,UPS,5,392.52,271.49,0.0,157.01,9.76,1962.6,605.15,2129.37,Delivered
ORD-00009511,2,CUST-000232,PROD-000094,2024-03-19,2024-03-22,LOC-0004,Debit Card,Visa,Standard,UPS,4,654.51,434.98,0.0,209.44,0.0,2618.04,878.12,4956.85,Delivered
ORD-00009511,3,CUST-000232,PROD-000357,2024-03-19,2024-03-22,LOC-0004,Debit Card,Visa,Standard,UPS,2,851.39,345.77,143.28,124.76,0.0,1559.5,867.96,6641.11,Delivered
ORD-00009512,1,CUST-000218,PROD-000012,2024-01-28,2024-01-29,LOC-0020,Credit Card,Mastercard,Standard,USPS,5,117.11,65.78,0.0,46.84,13.22,585.55,256.65,645.61,Delivered
ORD-00009513,1,CUST-000872,PROD-000344,2025-05-13,2025-05-16,LOC-0011,Debit Card,Visa,Standard,USPS,5,69.47,32.44,0.0,27.79,14.09,347.35,185.15,389.23,Shipped
ORD-00009513,2,CUST-000872,PROD-000011,2025-05-13,2025-05-16,LOC-0011,Debit Card,Visa,Standard,USPS,4,338.02,185.19,0.0,108.17,0.0,1352.08,611.32,1849.48,Shipped
ORD-00009513,3,CUST-000872,PROD-000356,2025-05-13,2025-05-16,LOC-0011,Debit Card,Visa,Standard,USPS,2,480.4,258.69,0.0,76.86,0.0,960.8,443.42,2887.14,Shipped
ORD-00009514,1,CUST-000591,PROD-000093,2024-11-07,2024-11-08,LOC-0005,Debit Card,Mastercard,Standard,USPS,4,1001.45,484.93,334.64,293.69,13.34,3671.16,1731.44,3978.19,Delivered
ORD-00009515,1,CUST-000696,PROD-000193,2024-02-26,2024-02-29,LOC-0030,Credit Card,American Express,Overnight,FedEx,3,246.15,157.16,0.0,59.08,5.27,738.45,266.97,802.8,Delivered
ORD-00009515,2,CUST-000696,PROD-000362,2024-02-26,2024-02-29,LOC-0030,Credit Card,American Express,Overnight,FedEx,4,870.75,371.5,0.0,278.64,0.0,3483.0,1997.0,4564.44,Delivered
ORD-00009515,3,CUST-000696,PROD-000059,2024-02-26,2024-02-29,LOC-0030,Credit Card,American Express,Overnight,FedEx,4,964.61,440.53,0.0,308.68,0.0,3858.44,2096.32,8731.56,Delivered
ORD-00009516,1,CUST-000574,PROD-000473,2025-02-20,2025-02-23,LOC-0034,Credit Card,Mastercard,Express,UPS,2,392.88,188.08,0.0,62.86,8.97,785.76,409.6,857.59,Delivered
ORD-00009517,1,CUST-000874,PROD-000347,2024-12-18,2024-12-19,LOC-0033,Credit Card,Mastercard,Express,FedEx,2,1038.58,491.27,0.0,166.17,6.96,2077.16,1094.62,2250.29,Delivered
ORD-00009518,1,CUST-000562,PROD-000032,2024-11-09,2024-11-10,LOC-0005,Digital Wallet,Google Pay,Standard,USPS,4,1080.17,468.3,869.59,276.09,14.81,3451.09,1577.89,3741.99,Delivered
ORD-00009519,1,CUST-000309,PROD-000288,2024-12-10,,LOC-0007,Debit Card,Visa,Overnight,FedEx,1,527.89,350.13,0.0,42.23,7.71,527.89,177.76,577.83,Processing
ORD-00009520,1,CUST-000172,PROD-000072,2023-11-30,2023-12-01,LOC-0039,Digital Wallet,Google Pay,Express,FedEx,3,207.18,149.72,0.0,49.72,14.05,621.54,172.38,685.31,Delivered
ORD-00009521,1,CUST-000148,PROD-000133,2024-10-24,2024-10-26,LOC-0004,Digital Wallet,Google Pay,Standard,UPS,2,242.26,113.16,0.0,38.76,7.26,484.52,258.2,530.54,Delivered
ORD-00009522,1,CUST-000862,PROD-000018,2024-07-23,,LOC-0010,Credit Card,American Express,Standard,UPS,2,338.84,175.77,0.0,54.21,11.63,677.68,326.14,743.52,Processing
ORD-00009522,2,CUST-000862,PROD-000237,2024-07-23,,LOC-0010,Credit Card,American Express,Standard,UPS,4,387.26,263.32,0.0,123.92,0.0,1549.04,495.76,2416.48,Processing
ORD-00009523,1,CUST-000336,PROD-000422,2025-07-30,2025-08-02,LOC-0020,Credit Card,Mastercard,Express,UPS,5,971.57,410.35,762.35,327.64,7.12,4095.5,2043.75,4430.26,Delivered
ORD-00009523,2,CUST-000336,PROD-000144,2025-07-30,2025-08-02,LOC-0020,Credit Card,Mastercard,Express,UPS,3,481.96,203.77,0.0,115.67,0.0,1445.88,834.57,5991.81,Delivered
ORD-00009524,1,CUST-000289,PROD-000316,2025-09-17,2025-09-19,LOC-0030,Debit Card,Mastercard,Standard,USPS,4,593.31,243.37,0.0,189.86,9.17,2373.24,1399.76,2572.27,Delivered
ORD-00009525,1,CUST-000723,PROD-000466,2024-09-18,2024-09-20,LOC-0024,Digital Wallet,Apple Pay,Express,FedEx,2,60.61,39.34,0.0,9.7,10.59,121.22,42.54,141.51,Delivered
ORD-00009526,1,CUST-000767,PROD-000129,2024-07-12,2024-07-13,LOC-0001,Debit Card,Mastercard,Standard,UPS,4,140.65,72.84,0.0,45.01,8.58,562.6,271.24,616.19,Delivered
ORD-00009526,2,CUST-000767,PROD-000390,2024-07-12,2024-07-13,LOC-0001,Debit Card,Mastercard,Standard,UPS,5,627.12,424.3,0.0,250.85,0.0,3135.6,1014.1,4002.64,Delivered
ORD-00009526,3,CUST-000767,PROD-000342,2024-07-12,2024-07-13,LOC-0001,Debit Card,Mastercard,Standard,UPS,1,44.67,30.98,0.0,3.57,0.0,44.67,13.69,4050.88,Delivered
ORD-00009527,1,CUST-000265,PROD-000327,2024-07-08,2024-07-11,LOC-0027,Credit Card,Mastercard,Standard,UPS,2,623.19,387.36,0.0,99.71,5.27,1246.38,471.66,1351.36,Delivered
ORD-00009528,1,CUST-000830,PROD-000471,2025-05-04,2025-05-07,LOC-0003,Debit Card,Mastercard,Express,FedEx,1,286.5,146.11,0.0,22.92,9.81,286.5,140.39,319.23,Delivered
ORD-00009528,2,CUST-000830,PROD-000101,2025-05-04,2025-05-07,LOC-0003,Debit Card,Mastercard,Express,FedEx,2,653.9,298.63,0.0,104.62,0.0,1307.8,710.54,1731.65,Delivered
ORD-00009528,3,CUST-000830,PROD-000407,2025-05-04,2025-05-07,LOC-0003,Debit Card,Mastercard,Express,FedEx,3,789.9,358.02,0.0,189.58,0.0,2369.7,1295.64,4290.93,Delivered
ORD-00009528,4,CUST-000830,PROD-000095,2025-05-04,2025-05-07,LOC-0003,Debit Card,Mastercard,Express,FedEx,1,207.32,99.12,0.0,16.59,0.0,207.32,108.2,4514.84,Delivered
ORD-00009529,1,CUST-000116,PROD-000476,2024-12-09,2024-12-10,LOC-0003,Credit Card,Mastercard,Overnight,UPS,4,731.46,468.4,0.0,234.07,8.3,2925.84,1052.24,3168.21,Delivered
ORD-00009530,1,CUST-000817,PROD-000361,2024-08-18,2024-08-20,LOC-0032,Digital Wallet,Google Pay,Express,UPS,2,226.83,107.39,0.0,36.29,12.1,453.66,238.88,502.05,Delivered
ORD-00009531,1,CUST-000226,PROD-000253,2024-06-09,2024-06-10,LOC-0027,Debit Card,Mastercard,Standard,UPS,1,174.97,112.82,0.0,14.0,8.49,174.97,62.15,197.46,Shipped
ORD-00009532,1,CUST-000848,PROD-000103,2024-01-07,2024-01-08,LOC-0011,Debit Card,Mastercard,Express,FedEx,5,489.9,374.39,387.31,164.98,11.71,2062.19,190.24,2238.88,Delivered
ORD-00009532,2,CUST-000848,PROD-000488,2024-01-07,2024-01-08,LOC-0011,Debit Card,Mastercard,Express,FedEx,4,318.0,159.72,0.0,101.76,0.0,1272.0,633.12,3612.64,Delivered
ORD-00009533,1,CUST-000483,PROD-000446,2025-03-26,2025-03-27,LOC-0032,Digital Wallet,Apple Pay,Overnight,UPS,5,41.36,18.66,0.0,16.54,13.75,206.8,113.5,237.09,Delivered
ORD-00009534,1,CUST-000303,PROD-000175,2024-03-14,2024-03-15,LOC-0001,Credit Card,American Express,Standard,UPS,1,392.98,180.36,0.0,31.44,11.89,392.98,212.62,436.31,Delivered
ORD-00009535,1,CUST-000337,PROD-000214,2024-02-12,2024-02-13,LOC-0035,Digital Wallet,PayPal,Standard,USPS,4,792.18,457.31,0.0,253.5,6.96,3168.72,1339.48,3429.18,Delivered
ORD-00009536,1,CUST-000158,PROD-000250,2024-12-22,2024-12-24,LOC-0013,Debit Card,Mastercard,Standard,USPS,1,676.87,301.53,0.0,54.15,14.23,676.87,375.34,745.25,Delivered
ORD-00009537,1,CUST-000542,PROD-000197,2024-05-16,2024-05-17,LOC-0006,Debit Card,Mastercard,Overnight,UPS,5,692.84,347.9,272.29,255.35,11.38,3191.91,1452.41,3458.64,Delivered
ORD-00009537,2,CUST-000542,PROD-000340,2024-05-16,2024-05-17,LOC-0006,Debit Card,Mastercard,Overnight,UPS,2,343.51,249.72,163.63,41.87,0.0,523.39,23.95,4023.9,Delivered
ORD-00009538,1,CUST-000980,PROD-000339,2024-12-01,2024-12-02,LOC-0035,Credit Card,Visa,Standard,UPS,2,343.06,224.61,0.0,54.89,12.89,686.12,236.9,753.9,Delivered
ORD-00009539,1,CUST-000579,PROD-000019,2024-02-05,2024-02-08,LOC-0011,Debit Card,Visa,Overnight,UPS,1,378.86,179.42,0.0,30.31,11.85,378.86,199.44,421.02,Delivered
ORD-00009540,1,CUST-000084,PROD-000065,2025-02-22,2025-02-23,LOC-0028,Digital Wallet,PayPal,Express,FedEx,1,135.43,86.6,0.0,10.83,9.96,135.43,48.83,156.22,Delivered
ORD-00009540,2,CUST-000084,PROD-000395,2025-02-22,2025-02-23,LOC-0028,Digital Wallet,PayPal,Express,FedEx,4,691.03,464.63,688.18,166.08,0.0,2075.94,217.42,2398.24,Delivered
ORD-00009541,1,CUST-000152,PROD-000330,2025-03-06,2025-03-08,LOC-0016,Debit Card,Visa,Overnight,FedEx,3,443.72,310.84,305.7,82.04,14.34,1025.46,92.94,1121.84,Shipped
ORD-00009542,1,CUST-000516,PROD-000154,2025-09-29,2025-10-01,LOC-0040,Credit Card,Mastercard,Express,UPS,2,1125.15,461.82,0.0,180.02,9.69,2250.3,1326.66,2440.01,Delivered
ORD-00009543,1,CUST-000335,PROD-000272,2024-01-10,2024-01-11,LOC-0026,Debit Card,Visa,Overnight,UPS,1,423.03,301.2,0.0,33.84,6.93,423.03,121.83,463.8,Delivered
ORD-00009544,1,CUST-000432,PROD-000312,2024-07-13,2024-07-14,LOC-0015,Credit Card,Visa,Overnight,FedEx,4,214.84,95.95,0.0,68.75,6.64,859.36,475.56,934.75,Delivered
ORD-00009545,1,CUST-000426,PROD-000340,2024-03-17,2024-03-19,LOC-0031,Credit Card,Visa,Standard,USPS,2,343.51,249.72,0.0,54.96,12.79,687.02,187.58,754.77,Delivered
ORD-00009546,1,CUST-000683,PROD-000095,2024-11-19,,LOC-0031,Digital Wallet,Apple Pay,Express,FedEx,4,207.32,99.12,0.0,66.34,10.95,829.28,432.8,906.57,Processing
ORD-00009547,1,CUST-000060,PROD-000369,2025-10-16,2025-10-17,LOC-0015,Credit Card,American Express,Overnight,FedEx,4,165.04,83.0,0.0,52.81,12.11,660.16,328.16,725.08,Delivered
ORD-00009547,2,CUST-000060,PROD-000382,2025-10-16,2025-10-17,LOC-0015,Credit Card,American Express,Overnight,FedEx,2,387.96,268.07,0.0,62.07,0.0,775.92,239.78,1563.07,Delivered
ORD-00009548,1,CUST-000390,PROD-000413,2024-04-04,2024-04-05,LOC-0024,Credit Card,Visa,Overnight,FedEx,3,420.37,192.87,0.0,100.89,7.6,1261.11,682.5,1369.6,Shipped
ORD-00009549,1,CUST-000316,PROD-000214,2024-01-22,2024-01-24,LOC-0006,Credit Card,Visa,Overnight,FedEx,5,792.18,457.31,0.0,316.87,10.39,3960.9,1674.35,4288.16,Delivered
ORD-00009550,1,CUST-000808,PROD-000181,2024-12-10,2024-12-11,LOC-0039,Credit Card,Visa,Express,UPS,1,115.92,58.39,13.55,8.19,11.37,102.37,43.98,121.93,Delivered
ORD-00009551,1,CUST-000620,PROD-000355,2024-10-20,2024-10-23,LOC-0034,Digital Wallet,Apple Pay,Express,UPS,1,130.85,67.58,0.0,10.47,14.29,130.85,63.27,155.61,Delivered
ORD-00009552,1,CUST-000361,PROD-000293,2024-08-17,2024-08-20,LOC-0014,Debit Card,Mastercard,Overnight,UPS,5,327.67,165.13,0.0,131.07,8.99,1638.35,812.7,1778.41,Delivered
ORD-00009552,2,CUST-000361,PROD-000212,2024-08-17,2024-08-20,LOC-0014,Debit Card,Mastercard,Overnight,UPS,2,430.76,268.13,0.0,68.92,0.0,861.52,325.26,2708.85,Delivered
ORD-00009553,1,CUST-000984,PROD-000464,2024-05-11,2024-05-14,LOC-0021,Credit Card,Visa,Overnight,UPS,2,906.87,441.64,0.0,145.1,9.35,1813.74,930.46,1968.19,Delivered
ORD-00009554,1,CUST-000028,PROD-000131,2025-02-04,2025-02-07,LOC-0015,Debit Card,Mastercard,Standard,UPS,5,597.35,340.31,595.73,191.28,14.97,2391.02,689.47,2597.27,Shipped
ORD-00009555,1,CUST-000850,PROD-000055,2024-05-22,2024-05-23,LOC-0001,Debit Card,Visa,Express,UPS,2,1116.74,458.81,0.0,178.68,11.9,2233.48,1315.86,2424.06,Shipped
ORD-00009555,2,CUST-000850,PROD-000147,2024-05-22,2024-05-23,LOC-0001,Debit Card,Visa,Express,UPS,3,538.75,384.85,0.0,129.3,0.0,1616.25,461.7,4169.61,Shipped
ORD-00009555,3,CUST-000850,PROD-000372,2024-05-22,2024-05-23,LOC-0001,Debit Card,Visa,Express,UPS,2,202.11,116.82,0.0,32.34,0.0,404.22,170.58,4606.17,Shipped
ORD-00009555,4,CUST-000850,PROD-000360,2024-05-22,2024-05-23,LOC-0001,Debit Card,Visa,Express,UPS,2,363.29,262.3,0.0,58.13,0.0,726.58,201.98,5390.88,Shipped
ORD-00009555,5,CUST-000850,PROD-000096,2024-05-22,2024-05-23,LOC-0001,Debit Card,Visa,Express,UPS,1,76.7,43.73,16.8,4.79,0.0,59.9,16.17,5455.57,Shipped
ORD-00009556,1,CUST-000556,PROD-000441,2024-12-17,2024-12-18,LOC-0003,Debit Card,Mastercard,Standard,UPS,5,1181.8,475.57,0.0,472.72,12.13,5909.0,3531.15,6393.85,Delivered
ORD-00009557,1,CUST-000789,PROD-000473,2024-10-18,,LOC-0013,Credit Card,American Express,Standard,USPS,2,392.88,188.08,0.0,62.86,10.76,785.76,409.6,859.38,Processing
ORD-00009557,2,CUST-000789,PROD-000425,2024-10-18,,LOC-0013,Credit Card,American Express,Standard,USPS,1,514.86,381.09,0.0,41.19,0.0,514.86,133.77,1415.43,Processing
ORD-00009557,3,CUST-000789,PROD-000186,2024-10-18,,LOC-0013,Credit Card,American Express,Standard,USPS,2,304.53,198.81,0.0,48.72,0.0,609.06,211.44,2073.21,Processing
ORD-00009558,1,CUST-000633,PROD-000259,2024-10-23,2024-10-24,LOC-0034,Debit Card,Mastercard,Express,UPS,1,332.74,148.0,0.0,26.62,14.09,332.74,184.74,373.45,Shipped
ORD-00009558,2,CUST-000633,PROD-000303,2024-10-23,2024-10-24,LOC-0034,Debit Card,Mastercard,Express,UPS,4,469.59,189.82,0.0,150.27,0.0,1878.36,1119.08,2402.08,Shipped
ORD-00009559,1,CUST-000160,PROD-000363,2024-06-10,,LOC-0032,Credit Card,American Express,Express,UPS,1,657.87,446.34,0.0,52.63,5.99,657.87,211.53,716.49,Processing
ORD-00009560,1,CUST-000624,PROD-000435,2025-09-21,2025-09-24,LOC-0011,Debit Card,Visa,Standard,USPS,1,509.34,304.19,0.0,40.75,10.05,509.34,205.15,560.14,Delivered
ORD-00009561,1,CUST-000719,PROD-000365,2025-05-25,2025-05-27,LOC-0025,Credit Card,Mastercard,Express,UPS,1,57.42,39.23,0.0,4.59,6.63,57.42,18.19,68.64,Delivered
ORD-00009561,2,CUST-000719,PROD-000254,2025-05-25,2025-05-27,LOC-0025,Credit Card,Mastercard,Express,UPS,2,1161.33,467.61,0.0,185.81,0.0,2322.66,1387.44,2577.11,Delivered
ORD-00009561,3,CUST-000719,PROD-000336,2025-05-25,2025-05-27,LOC-0025,Credit Card,Mastercard,Express,UPS,4,675.97,479.82,0.0,216.31,0.0,2703.88,784.6,5497.3,Delivered
ORD-00009561,4,CUST-000719,PROD-000242,2025-05-25,2025-05-27,LOC-0025,Credit Card,Mastercard,Express,UPS,3,925.43,386.45,452.7,185.89,0.0,2323.59,1164.24,8006.78,Delivered
ORD-00009562,1,CUST-000236,PROD-000193,2025-01-03,2025-01-06,LOC-0032,Digital Wallet,Google Pay,Standard,USPS,4,246.15,157.16,0.0,78.77,6.08,984.6,355.96,1069.45,Shipped
ORD-00009563,1,CUST-000038,PROD-000340,2025-02-27,2025-03-02,LOC-0021,Debit Card,Mastercard,Express,FedEx,2,343.51,249.72,56.01,50.48,13.27,631.01,131.57,694.76,Delivered
ORD-00009564,1,CUST-000987,PROD-000362,2023-12-30,2023-12-31,LOC-0004,Digital Wallet,Apple Pay,Standard,UPS,1,870.75,371.5,0.0,69.66,11.95,870.75,499.25,952.36,Delivered
ORD-00009565,1,CUST-000547,PROD-000198,2025-10-11,2025-10-12,LOC-0039,Credit Card,Visa,Overnight,FedEx,1,440.43,196.96,0.0,35.23,8.97,440.43,243.47,484.63,Delivered
ORD-00009565,2,CUST-000547,PROD-000374,2025-10-11,2025-10-12,LOC-0039,Credit Card,Visa,Overnight,FedEx,3,167.06,77.93,0.0,40.09,0.0,501.18,267.39,1025.9,Delivered
ORD-00009566,1,CUST-000365,PROD-000242,2023-11-17,2023-11-19,LOC-0016,Digital Wallet,PayPal,Overnight,UPS,2,925.43,386.45,325.05,122.06,12.61,1525.81,752.91,1660.48,Delivered
ORD-00009566,2,CUST-000365,PROD-000274,2023-11-17,2023-11-19,LOC-0016,Digital Wallet,PayPal,Overnight,UPS,3,244.97,145.56,0.0,58.79,0.0,734.91,298.23,2454.18,Delivered
ORD-00009567,1,CUST-000106,PROD-000112,2023-12-23,2023-12-25,LOC-0003,Credit Card,American Express,Overnight,UPS,4,1081.38,473.4,0.0,346.04,14.84,4325.52,2431.92,4686.4,Delivered
ORD-00009568,1,CUST-000788,PROD-000102,2024-11-30,2024-12-02,LOC-0014,Digital Wallet,PayPal,Overnight,UPS,2,288.86,123.93,0.0,46.22,13.39,577.72,329.86,637.33,Delivered
ORD-00009568,2,CUST-000788,PROD-000278,2024-11-30,2024-12-02,LOC-0014,Digital Wallet,PayPal,Overnight,UPS,5,84.47,61.9,0.0,33.79,0.0,422.35,112.85,1093.47,Delivered
ORD-00009568,3,CUST-000788,PROD-000347,2024-11-30,2024-12-02,LOC-0014,Digital Wallet,PayPal,Overnight,UPS,1,1038.58,491.27,0.0,83.09,0.0,1038.58,547.31,2215.14,Delivered
ORD-00009569,1,CUST-000827,PROD-000425,2025-07-18,2025-07-19,LOC-0005,Credit Card,Mastercard,Standard,UPS,3,514.86,381.09,0.0,123.57,10.43,1544.58,401.31,1678.58,Delivered
ORD-00009569,2,CUST-000827,PROD-000027,2025-07-18,2025-07-19,LOC-0005,Credit Card,Mastercard,Standard,UPS,2,598.36,382.07,0.0,95.74,0.0,1196.72,432.58,2971.04,Delivered
ORD-00009569,3,CUST-000827,PROD-000187,2025-07-18,2025-07-19,LOC-0005,Credit Card,Mastercard,Standard,UPS,3,833.64,375.59,0.0,200.07,0.0,2500.92,1374.15,5672.03,Delivered
ORD-00009570,1,CUST-000439,PROD-000348,2025-11-01,2025-11-03,LOC-0032,Digital Wallet,Apple Pay,Overnight,UPS,1,155.09,114.48,0.0,12.41,10.61,155.09,40.61,178.11,Delivered
ORD-00009571,1,CUST-000249,PROD-000412,2025-09-30,2025-10-03,LOC-0004,Debit Card,Mastercard,Standard,UPS,3,447.51,245.44,0.0,107.4,8.9,1342.53,606.21,1458.83,Delivered
ORD-00009572,1,CUST-000995,PROD-000261,2024-03-14,,LOC-0006,Digital Wallet,Apple Pay,Standard,UPS,1,1007.39,418.57,160.89,67.72,14.27,846.5,427.93,928.49,Processing
ORD-00009573,1,CUST-000076,PROD-000080,2024-10-24,2024-10-27,LOC-0035,Credit Card,Visa,Overnight,FedEx,3,846.55,388.35,0.0,203.17,10.16,2539.65,1374.6,2752.98,Shipped
ORD-00009573,2,CUST-000076,PROD-000428,2024-10-24,2024-10-27,LOC-0035,Credit Card,Visa,Overnight,FedEx,3,613.36,375.64,0.0,147.21,0.0,1840.08,713.16,4740.27,Shipped
ORD-00009573,3,CUST-000076,PROD-000394,2024-10-24,2024-10-27,LOC-0035,Credit Card,Visa,Overnight,FedEx,5,392.52,271.49,0.0,157.01,0.0,1962.6,605.15,6859.88,Shipped
ORD-00009574,1,CUST-000472,PROD-000394,2024-12-23,,LOC-0016,Credit Card,Visa,Overnight,UPS,2,392.52,271.49,0.0,62.8,7.61,785.04,242.06,855.45,Cancelled
ORD-00009575,1,CUST-000428,PROD-000440,2024-09-04,2024-09-05,LOC-0039,Digital Wallet,Google Pay,Express,UPS,3,718.61,359.61,0.0,172.47,11.66,2155.83,1077.0,2339.96,Delivered
ORD-00009576,1,CUST-000773,PROD-000016,2023-12-14,2023-12-16,LOC-0039,Debit Card,Mastercard,Standard,UPS,3,868.34,366.37,0.0,208.4,5.24,2605.02,1505.91,2818.66,Delivered
ORD-00009577,1,CUST-000842,PROD-000157,2024-08-29,2024-09-01,LOC-0019,Debit Card,Mastercard,Express,FedEx,1,607.49,316.41,0.0,48.6,8.73,607.49,291.08,664.82,Delivered
ORD-00009578,1,CUST-000785,PROD-000276,2024-12-02,2024-12-04,LOC-0008,Digital Wallet,Google Pay,Standard,USPS,2,244.09,166.06,0.0,39.05,12.37,488.18,156.06,539.6,Delivered
ORD-00009579,1,CUST-000021,PROD-000072,2025-06-06,2025-06-09,LOC-0008,Digital Wallet,PayPal,Overnight,UPS,4,207.18,149.72,0.0,66.3,10.43,828.72,229.84,905.45,Delivered
ORD-00009579,2,CUST-000021,PROD-000400,2025-06-06,2025-06-09,LOC-0008,Digital Wallet,PayPal,Overnight,UPS,1,148.29,105.9,18.66,10.37,0.0,129.63,23.73,1045.45,Delivered
ORD-00009579,3,CUST-000021,PROD-000377,2025-06-06,2025-06-09,LOC-0008,Digital Wallet,PayPal,Overnight,UPS,5,964.02,441.62,0.0,385.61,0.0,4820.1,2612.0,6251.16,Delivered
ORD-00009580,1,CUST-000920,PROD-000261,2025-03-07,2025-03-09,LOC-0009,Debit Card,Visa,Express,FedEx,5,1007.39,418.57,0.0,402.96,12.02,5036.95,2944.1,5451.93,Delivered
ORD-00009581,1,CUST-000160,PROD-000478,2024-09-19,2024-09-20,LOC-0039,Credit Card,American Express,Express,FedEx,1,518.73,277.42,0.0,41.5,9.93,518.73,241.31,570.16,Delivered
ORD-00009582,1,CUST-000335,PROD-000159,2025-04-09,2025-04-12,LOC-0025,Debit Card,Visa,Express,UPS,3,508.61,312.69,0.0,122.07,13.09,1525.83,587.76,1660.99,Delivered
ORD-00009583,1,CUST-000873,PROD-000488,2024-05-28,2024-05-31,LOC-0028,Digital Wallet,Google Pay,Standard,USPS,4,318.0,159.72,222.31,83.98,9.05,1049.69,410.81,1142.72,Delivered
ORD-00009584,1,CUST-000835,PROD-000363,2025-09-05,2025-09-07,LOC-0010,Credit Card,American Express,Overnight,UPS,1,657.87,446.34,0.0,52.63,12.65,657.87,211.53,723.15,Shipped
ORD-00009584,2,CUST-000835,PROD-000163,2025-09-05,2025-09-07,LOC-0010,Credit Card,American Express,Overnight,UPS,3,651.23,476.31,367.36,126.91,0.0,1586.33,157.4,2436.39,Shipped
ORD-00009585,1,CUST-000194,PROD-000410,2025-09-29,2025-09-30,LOC-0029,Digital Wallet,PayPal,Standard,USPS,3,503.53,241.55,0.0,120.85,6.12,1510.59,785.94,1637.56,Shipped
ORD-00009586,1,CUST-000297,PROD-000339,2024-07-02,2024-07-03,LOC-0017,Credit Card,Visa,Overnight,FedEx,5,343.06,224.61,0.0,137.22,14.39,1715.3,592.25,1866.91,Delivered
ORD-00009586,2,CUST-000297,PROD-000184,2024-07-02,2024-07-03,LOC-0017,Credit Card,Visa,Overnight,FedEx,2,1020.46,446.31,0.0,163.27,0.0,2040.92,1148.3,4071.1,Delivered
ORD-00009587,1,CUST-000581,PROD-000125,2025-03-31,2025-04-03,LOC-0026,Debit Card,Mastercard,Overnight,UPS,2,220.59,140.05,95.07,27.69,12.94,346.11,66.01,386.74,Delivered
ORD-00009588,1,CUST-000071,PROD-000113,2025-03-03,,LOC-0038,Debit Card,Visa,Express,UPS,3,663.72,403.92,0.0,159.29,7.99,1991.16,779.4,2158.44,Processing
ORD-00009589,1,CUST-000062,PROD-000261,2025-07-10,2025-07-12,LOC-0016,Credit Card,American Express,Overnight,UPS,2,1007.39,418.57,0.0,161.18,6.86,2014.78,1177.64,2182.82,Delivered
ORD-00009589,2,CUST-000062,PROD-000222,2025-07-10,2025-07-12,LOC-0016,Credit Card,American Express,Overnight,UPS,3,151.88,77.9,0.0,36.45,0.0,455.64,221.94,2674.91,Delivered
ORD-00009590,1,CUST-000901,PROD-000483,2024-10-13,2024-10-16,LOC-0037,Debit Card,Mastercard,Express,FedEx,3,161.67,88.51,96.87,31.05,14.96,388.14,122.61,434.15,Delivered
ORD-00009591,1,CUST-000836,PROD-000461,2025-10-11,2025-10-14,LOC-0001,Credit Card,American Express,Overnight,UPS,5,488.43,300.01,0.0,195.37,11.07,2442.15,942.1,2648.59,Shipped
ORD-00009592,1,CUST-000431,PROD-000032,2024-08-24,2024-08-25,LOC-0007,Debit Card,Mastercard,Standard,UPS,1,1080.17,468.3,0.0,86.41,14.03,1080.17,611.87,1180.61,Delivered
ORD-00009592,2,CUST-000431,PROD-000109,2024-08-24,2024-08-25,LOC-0007,Debit Card,Mastercard,Standard,UPS,1,893.51,395.18,0.0,71.48,0.0,893.51,498.33,2145.6,Delivered
ORD-00009593,1,CUST-000532,PROD-000229,2024-02-17,2024-02-18,LOC-0016,Credit Card,Mastercard,Standard,UPS,4,807.94,427.54,0.0,258.54,8.09,3231.76,1521.6,3498.39,Delivered
